name;n;swaps;compares;time;
dual;7900;42579;105534;0.027394;
dual;7900;42579;105534;0.027977;
dual;7900;42579;105534;0.029817;
dual;7900;42579;105534;0.032345;
dual;7900;42579;105534;0.028473;
dual;7900;42579;105534;0.027637;
dual;7900;42579;105534;0.027396;
dual;7900;42579;105534;0.027307;
dual;7900;42579;105534;0.028212;
dual;8000;38198;101645;0.035236;
dual;8000;38198;101645;0.02998;
dual;8000;38198;101645;0.025962;
dual;8000;38198;101645;0.025382;
dual;8000;38198;101645;0.024663;
dual;8000;38198;101645;0.024354;
dual;8000;38198;101645;0.02432;
dual;8000;38198;101645;0.030979;
dual;8000;38198;101645;0.034382;
dual;8000;38198;101645;0.027916;
dual;8100;39064;109891;0.027225;
dual;8100;39064;109891;0.026413;
dual;8100;39064;109891;0.024888;
dual;8100;39064;109891;0.024277;
dual;8100;39064;109891;0.023744;
dual;8100;39064;109891;0.023567;
dual;8100;39064;109891;0.024399;
dual;8100;39064;109891;0.024469;
dual;8100;39064;109891;0.027337;
dual;8100;39064;109891;0.024789;
dual;8200;45633;113989;0.024454;
dual;8200;45633;113989;0.025398;
dual;8200;45633;113989;0.027761;
dual;8200;45633;113989;0.026548;
dual;8200;45633;113989;0.026702;
dual;8200;45633;113989;0.025059;
dual;8200;45633;113989;0.026262;
dual;8200;45633;113989;0.025587;
dual;8200;45633;113989;0.024937;
dual;8200;45633;113989;0.028369;
dual;8300;45152;115631;0.02945;
dual;8300;45152;115631;0.026588;
dual;8300;45152;115631;0.025506;
dual;8300;45152;115631;0.032298;
dual;8300;45152;115631;0.026865;
dual;8300;45152;115631;0.031185;
dual;8300;45152;115631;0.03078;
dual;8300;41256;113832;0.027171;
dual;8300;41256;113832;0.027608;
dual;8300;41256;113832;0.023593;
dual;8400;39810;106907;0.022677;
dual;8400;39810;106907;0.024578;
dual;8400;39810;106907;0.022361;
dual;8400;39810;106907;0.024147;
dual;8400;39810;106907;0.023314;
dual;8400;39810;106907;0.024146;
dual;8400;39810;106907;0.035933;
dual;8400;39810;106907;0.030254;
dual;8400;39810;106907;0.024286;
dual;8400;39810;106907;0.023944;
dual;8500;36383;111210;0.023915;
dual;8500;36383;111210;0.025569;
dual;8500;36383;111210;0.024878;
dual;8500;36383;111210;0.025439;
dual;8500;36383;111210;0.024384;
dual;8500;36383;111210;0.02527;
dual;8500;36383;111210;0.025835;
dual;8500;36383;111210;0.024813;
dual;8500;36383;111210;0.02339;
dual;8500;36383;111210;0.023284;
dual;8600;35218;115215;0.02482;
dual;8600;35218;115215;0.025276;
dual;8600;35218;115215;0.024851;
dual;8600;35218;115215;0.026782;
dual;8600;35218;115215;0.02635;
dual;8600;35218;115215;0.027048;
dual;8600;35218;115215;0.026166;
dual;8600;35218;115215;0.023964;
dual;8600;35218;115215;0.024092;
dual;8600;35218;115215;0.024558;
dual;8700;39781;116742;0.02476;
dual;8700;39781;116742;0.027332;
dual;8700;39781;116742;0.026545;
dual;8700;39781;116742;0.024652;
dual;8700;39781;116742;0.027001;
dual;8700;39781;116742;0.026221;
dual;8700;40045;112885;0.024961;
dual;8700;40045;112885;0.024799;
dual;8700;40045;112885;0.028196;
dual;8700;40045;112885;0.039148;
dual;8800;42073;121342;0.036475;
dual;8800;42073;121342;0.028092;
dual;8800;42073;121342;0.027496;
dual;8800;42073;121342;0.026589;
dual;8800;42073;121342;0.027251;
dual;8800;42073;121342;0.029175;
dual;8800;42073;121342;0.031135;
dual;8800;42073;121342;0.028219;
dual;8800;42073;121342;0.029028;
dual;8800;42073;121342;0.031662;
dual;8900;37166;117990;0.027002;
dual;8900;37166;117990;0.025794;
dual;8900;37166;117990;0.027064;
dual;8900;37166;117990;0.025643;
dual;8900;37166;117990;0.025607;
dual;8900;37166;117990;0.025604;
dual;8900;37166;117990;0.024292;
dual;8900;37166;117990;0.025521;
dual;8900;37166;117990;0.02474;
dual;8900;37166;117990;0.025085;
dual;9000;42103;129946;0.028184;
dual;9000;42103;129946;0.028993;
dual;9000;42103;129946;0.029246;
dual;9000;42103;129946;0.028076;
dual;9000;42103;129946;0.030364;
dual;9000;42103;129946;0.044318;
dual;9000;42103;129946;0.039355;
dual;9000;42103;129946;0.032239;
dual;9000;42103;129946;0.031938;
dual;9000;42103;129946;0.029583;
dual;9100;41154;122337;0.02711;
dual;9100;41154;122337;0.026332;
dual;9100;41154;122337;0.027144;
dual;9100;41154;122337;0.02509;
dual;9100;41154;122337;0.02681;
dual;9100;41154;122337;0.026662;
dual;9100;41154;122337;0.025586;
dual;9100;41154;122337;0.027009;
dual;9100;41154;122337;0.025699;
dual;9100;41154;122337;0.026053;
dual;9200;45939;118680;0.025995;
dual;9200;45939;118680;0.038533;
dual;9200;45939;118680;0.039536;
dual;9200;45939;118680;0.036075;
dual;9200;45939;118680;0.038653;
dual;9200;45939;118680;0.038597;
dual;9200;45939;118680;0.035247;
dual;9200;45939;118680;0.040999;
dual;9200;45939;118680;0.035667;
dual;9200;45939;118680;0.042149;
dual;9300;46502;121743;0.042759;
dual;9300;46502;121743;0.039827;
dual;9300;46502;121743;0.04379;
dual;9300;46502;121743;0.044621;
dual;9300;46502;121743;0.041983;
dual;9300;46502;121743;0.041872;
dual;9300;46502;121743;0.042241;
dual;9300;46502;121743;0.044329;
dual;9300;46502;121743;0.044343;
dual;9300;49616;126079;0.046323;
dual;9400;48969;134199;0.044155;
dual;9400;48969;134199;0.039758;
dual;9400;48969;134199;0.041442;
dual;9400;48969;134199;0.047015;
dual;9400;48969;134199;0.041732;
dual;9400;48969;134199;0.041583;
dual;9400;48969;134199;0.047715;
dual;9400;48969;134199;0.049015;
dual;9400;48969;134199;0.038163;
dual;9400;48969;134199;0.043635;
dual;9500;43119;126047;0.039935;
dual;9500;43119;126047;0.04499;
dual;9500;43119;126047;0.042433;
dual;9500;43119;126047;0.039889;
dual;9500;43119;126047;0.032836;
dual;9500;43119;126047;0.028275;
dual;9500;43119;126047;0.027789;
dual;9500;43119;126047;0.02793;
dual;9500;43119;126047;0.035068;
dual;9500;43119;126047;0.036935;
dual;9600;48536;127379;0.035114;
dual;9600;48536;127379;0.029537;
dual;9600;48536;127379;0.033324;
dual;9600;48536;127379;0.039393;
dual;9600;41104;125662;0.037416;
dual;9600;41104;125662;0.032767;
dual;9600;41104;125662;0.040463;
dual;9600;41104;125662;0.03233;
dual;9600;41104;125662;0.039996;
dual;9600;41104;125662;0.028638;
dual;9700;47305;132188;0.031423;
dual;9700;47305;132188;0.030726;
dual;9700;47305;132188;0.033579;
dual;9700;47305;132188;0.033449;
dual;9700;47305;132188;0.031129;
dual;9700;47305;132188;0.03097;
dual;9700;47305;132188;0.031681;
dual;9700;47305;132188;0.028018;
dual;9700;47305;132188;0.033028;
dual;9700;47305;132188;0.038465;
dual;9800;51248;135359;0.035602;
dual;9800;51248;135359;0.03207;
dual;9800;51248;135359;0.031278;
dual;9800;51248;135359;0.034434;
dual;9800;51248;135359;0.039656;
dual;9800;51248;135359;0.042094;
dual;9800;51248;135359;0.039166;
dual;9800;51248;135359;0.036497;
dual;9800;51248;135359;0.036775;
dual;9800;51248;135359;0.038247;
dual;9900;49489;129480;0.040205;
dual;9900;49489;129480;0.034879;
dual;9900;44548;132721;0.031996;
dual;9900;44548;132721;0.039458;
dual;9900;44548;132721;0.041111;
dual;9900;44548;132721;0.032637;
dual;9900;44548;132721;0.034195;
dual;9900;44548;132721;0.03115;
dual;9900;44548;132721;0.03613;
dual;9900;44548;132721;0.035092;
dual;10000;48295;132270;0.031272;
dual;10000;48295;132270;0.035892;
dual;10000;48295;132270;0.037328;
dual;10000;48295;132270;0.034245;
dual;10000;48295;132270;0.028951;
dual;10000;48295;132270;0.0307;
dual;10000;48295;132270;0.034829;
dual;10000;48295;132270;0.036406;
dual;10000;48295;132270;0.035048;
dual;10000;48295;132270;0.040485;
